Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452934,SRR2859136,Machado:Charlottesville:Virginia:North America:Sep:01:2010:C_19_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452840,SRR2859137,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:C_2_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452848,SRR2859138,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:C_20_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452935,SRR2859139,Machado:Charlottesville:Virginia:North America:Sep:01:2010:C_21_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452849,SRR2859140,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:C_22_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452936,SRR2859141,Machado:Charlottesville:Virginia:North America:Sep:01:2010:C_23_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452850,SRR2859142,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:C_24_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452926,SRR2859143,Machado:Charlottesville:Virginia:North America:Sep:01:2010:C_3_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452927,SRR2859144,Machado:Charlottesville:Virginia:North America:Sep:01:2010:C_5_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452841,SRR2859145,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:C_6_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452928,SRR2859146,Machado:Charlottesville:Virginia:North America:Sep:01:2010:C_7_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452842,SRR2859147,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:C_8_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452929,SRR2859148,Machado:Charlottesville:Virginia:North America:Sep:01:2010:C_9_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452761,SRR2859149,Machado:Bowdoin:Maine:North America:Oct:01:2011:D_1_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452766,SRR2859150,Machado:Bowdoin:Maine:North America:Oct:01:2011:D_11_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452767,SRR2859151,Machado:Bowdoin:Maine:North America:Oct:01:2011:D_13_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452768,SRR2859152,Machado:Bowdoin:Maine:North America:Oct:01:2011:D_17_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452769,SRR2859153,Machado:Bowdoin:Maine:North America:Oct:01:2011:D_19_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452770,SRR2859154,Machado:Bowdoin:Maine:North America:Oct:01:2011:D_21_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452771,SRR2859155,Machado:Bowdoin:Maine:North America:Oct:01:2011:D_23_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452762,SRR2859156,Machado:Bowdoin:Maine:North America:Oct:01:2011:D_3_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452763,SRR2859157,Machado:Bowdoin:Maine:North America:Oct:01:2011:D_5_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452764,SRR2859158,Machado:Bowdoin:Maine:North America:Oct:01:2011:D_7_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452765,SRR2859159,Machado:Bowdoin:Maine:North America:Oct:01:2011:D_9_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452937,SRR2859160,Machado:Charlottesville:Virginia:North America:Sep:01:2010:E_1_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452855,SRR2859161,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:E_10_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452941,SRR2859162,Machado:Charlottesville:Virginia:North America:Sep:01:2010:E_11_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452856,SRR2859163,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:E_12_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452942,SRR2859164,Machado:Charlottesville:Virginia:North America:Sep:01:2010:E_13_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452857,SRR2859165,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:E_14_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452943,SRR2859166,Machado:Charlottesville:Virginia:North America:Sep:01:2010:E_15_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452858,SRR2859167,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:E_16_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452944,SRR2859168,Machado:Charlottesville:Virginia:North America:Sep:01:2010:E_17_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452851,SRR2859170,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:E_2_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452860,SRR2859171,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:E_20_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452946,SRR2859172,Machado:Charlottesville:Virginia:North America:Sep:01:2010:E_21_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452861,SRR2859173,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:E_22_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452947,SRR2859174,Machado:Charlottesville:Virginia:North America:Sep:01:2010:E_23_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452862,SRR2859175,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:E_24_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452852,SRR2859177,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:E_4_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452853,SRR2859178,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:E_6_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452939,SRR2859179,Machado:Charlottesville:Virginia:North America:Sep:01:2010:E_7_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452854,SRR2859180,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:E_8_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452940,SRR2859181,Machado:Charlottesville:Virginia:North America:Sep:01:2010:E_9_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452772,SRR2859182,Machado:Bowdoin:Maine:North America:Oct:01:2011:F_1_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452777,SRR2859183,Machado:Bowdoin:Maine:North America:Oct:01:2011:F_13_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452778,SRR2859184,Machado:Bowdoin:Maine:North America:Oct:01:2011:F_15_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452779,SRR2859185,Machado:Bowdoin:Maine:North America:Oct:01:2011:F_17_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452781,SRR2859187,Machado:Bowdoin:Maine:North America:Oct:01:2011:F_21_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452782,SRR2859188,Machado:Bowdoin:Maine:North America:Oct:01:2011:F_23_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452773,SRR2859189,Machado:Bowdoin:Maine:North America:Oct:01:2011:F_3_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452774,SRR2859190,Machado:Bowdoin:Maine:North America:Oct:01:2011:F_5_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452775,SRR2859191,Machado:Bowdoin:Maine:North America:Oct:01:2011:F_7_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452776,SRR2859192,Machado:Bowdoin:Maine:North America:Oct:01:2011:F_9_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452948,SRR2859193,Machado:Charlottesville:Virginia:North America:Sep:01:2010:G_1_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452867,SRR2859194,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:G_10_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452953,SRR2859195,Machado:Charlottesville:Virginia:North America:Sep:01:2010:G_11_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452954,SRR2859197,Machado:Charlottesville:Virginia:North America:Sep:01:2010:G_13_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452869,SRR2859198,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:G_14_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452955,SRR2859199,Machado:Charlottesville:Virginia:North America:Sep:01:2010:G_15_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452870,SRR2859200,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:G_16_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452956,SRR2859201,Machado:Charlottesville:Virginia:North America:Sep:01:2010:G_17_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452871,SRR2859202,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:G_18_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452957,SRR2859203,Machado:Charlottesville:Virginia:North America:Sep:01:2010:G_19_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452863,SRR2859204,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:G_2_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452872,SRR2859205,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:G_20_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452958,SRR2859206,Machado:Charlottesville:Virginia:North America:Sep:01:2010:G_21_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452873,SRR2859207,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:G_22_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452959,SRR2859208,Machado:Charlottesville:Virginia:North America:Sep:01:2010:G_23_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452874,SRR2859209,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:G_24_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452864,SRR2859211,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:G_4_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452950,SRR2859212,Machado:Charlottesville:Virginia:North America:Sep:01:2010:G_5_1
Machado,Drosophila simulans,50,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452865,SRR2859213,Machado:Linvilla:Pennsylvania:North America:Sep:01:2011:G_6_1
